@relation activation1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 {1,-1}

@data
56.417,79.565,15.666,97.22,840.95,107.09,8.0413,-0.02094,0.032586,0.85973,1
44.194,62.002,17.132,71.293,410.72,99.042,4.831,0.051994,0.02662,0.5762,1
138.48,109.15,68.599,208.45,718.35,97.332,6.0059,-0.020799,0.035319,0.62132,-1
280.17,283,122.33,438.19,1070.7,97.449,7.1927,0.0079907,0.042438,0.89881,-1
475.78,215.03,328.22,623.44,375.53,72.631,6.4882,-0.020903,0.027962,0.94735,1
370.61,265.61,188.41,552.96,356.31,82.144,4.6145,0.020255,0.037623,0.76196,1
122.52,145.99,42.223,202.95,476.11,116.89,7.6277,-0.0035539,0.032654,0.93038,-1
127.6,114.07,49.593,205.68,577.56,115.86,6.7233,-0.00085976,0.038925,0.6984,1
165.55,156.25,56.532,274.8,948.86,154.66,6.1549,0.0045251,0.030668,0.73599,-1
230.89,193.09,101.46,360.44,669.71,88.392,6.7246,-0.023713,0.050206,0.85199,1
177.24,193.99,56.087,298.56,1749.6,148.54,5.7997,0.0095462,0.067453,1.0026,-1
447.66,351.38,182.63,713.07,818.78,144.35,6.8471,-0.015975,0.051537,0.94969,-1
194.62,216.79,55.225,334.21,674.93,123.14,6.1599,-0.012271,0.081372,0.8712,-1
414.06,304.63,217.11,611.4,565.12,88.287,6.9875,0.010393,0.026619,0.78941,-1
152.4,158.46,57.49,247.47,648.11,142.49,6.6691,-0.049091,0.055018,0.70663,-1
154.64,122.68,70.089,239.27,956.08,102.38,7.0676,0.014882,0.056116,0.8245,1
152.6,194.37,25.573,279.9,1071.5,140.34,7.7462,-0.0024766,0.060898,0.84992,-1
251.82,179.99,117.74,386.02,1037.3,119.31,6.798,-0.017703,0.061672,0.92498,-1
225.52,159.27,96.289,354.85,923.57,144.31,5.7853,-0.008392,0.058635,0.73985,1
92.218,85.772,34.556,149.97,792.98,113.32,9.0785,-0.028392,0.053796,0.77966,1
31.119,31.534,9.6718,52.592,740.29,140.18,6.5346,0.0082669,0.040229,0.8492,-1
272.05,316.69,70.83,473.75,820.73,156.9,5.9749,-0.020326,0.064391,0.89488,1
229.05,258.46,63.797,394.6,760.27,112.31,6.7312,0.027738,0.038598,0.86263,-1
104.09,148.16,29.824,178.48,745.1,103.32,7.6273,-0.031701,0.044506,0.68456,1
171.73,140.24,70.272,273.25,1117.3,134.79,7.4673,-0.021477,0.040848,0.95738,1
32.733,36.8,9.6701,55.837,1161,151.12,7.202,-0.020358,0.027735,0.80879,1
104.84,75.378,48.335,161.39,753.83,115.51,7.616,-0.029607,0.038384,0.89853,-1
91.816,93.23,38.786,144.92,683.24,111.33,7.4477,-0.037388,0.05857,0.77395,1
292.89,391.84,51.117,535.2,683.97,121.98,8.0604,-0.0257,0.066694,0.84656,1
129.74,102.07,58.762,200.81,1090.7,177.53,7.2839,0.0033465,0.063958,0.90286,-1
64.224,168.7,6.41,122.16,805.03,102.09,7.8673,-0.014383,0.04333,0.68377,1
172.5,208.27,51.768,293.36,837.57,172.01,4.579,-0.0010767,0.073648,0.90653,-1
115.57,197.86,22.62,208.7,411.05,107.47,6.1296,-0.012879,0.033795,0.61242,1
245.46,202.27,97.383,393.73,377.37,103.86,6.3792,0.074898,0.091311,0.77461,1
12.631,12.658,4.2411,21.03,626.39,117.66,7.0265,-0.00029573,0.023437,0.76557,1
40.367,78.974,5.8837,74.969,633.43,173.85,5.8838,0.017877,0.12046,0.77505,1
185.81,133.54,92.685,279.01,422.21,82.389,5.8949,-0.038356,0.026141,0.63172,-1
268.23,390.6,55.675,481.13,1548,146.59,6.8198,0.00035796,0.035921,0.9116,-1
125.97,114.19,40.163,211.85,588.38,104.29,7.0793,0.014248,0.03412,0.86923,1
77.565,58.442,35.424,119.74,611.13,107.51,6.9618,0.022958,0.049693,0.98674,-1
147.67,131.87,58.777,236.7,805.16,123.06,7.5259,0.0159,0.040093,0.88557,1
195.11,176.45,67.1,323.25,565.87,124.84,6.6113,-0.0030319,0.042442,0.95301,1
213.14,233.73,63.391,363.13,753.73,101.69,6.5169,0.0052632,0.051777,0.90297,-1
302.63,139.64,189.38,415.97,263.35,76.89,8.1311,-0.024328,0.033765,0.93292,-1
183.37,153.32,64.953,301.98,765.84,140.45,6.8015,0.017594,0.070099,0.92392,-1
196.04,171.41,70.34,321.97,702.7,163.94,6.9524,-0.0035108,0.069488,0.99903,-1
79.605,94.28,18.436,140.87,415.71,134.67,6.2129,-0.060101,0.054195,0.84318,1
174.7,139.93,66.551,283.03,530.19,144.96,7.1604,0.013343,0.050338,0.89803,-1
74.476,81.409,22.883,126.16,555.11,108.57,6.4639,0.023541,0.051093,0.72182,1
176.11,134.09,80.671,271.63,942.86,96.702,6.7803,-0.00025683,0.048835,0.90189,1
169.17,133.21,69.033,269.47,268.45,90.333,4.6208,-0.0004159,0.079442,0.5853,1
190.02,169.41,54.653,325.49,546.46,108.76,7.6227,-0.02132,0.038135,0.77087,1
318.39,288.34,110.05,527,615.55,109.43,7.9263,-0.0213,0.053857,0.81659,1
291.64,189.29,154.83,428.62,412.76,105.98,4.9716,-0.0039468,0.041039,0.82732,-1
208.52,153.94,93.275,323.91,885.07,118.96,5.2505,-0.011953,0.021614,0.73058,-1
179.22,167.77,53.729,304.91,1023,161.27,5.7927,-0.035818,0.089268,0.93536,-1
64.102,65.028,21.115,107.18,415.29,113.55,7.6159,-0.0007383,0.061817,0.75732,1
78.234,77.333,26.926,129.61,622.24,108.2,6.3817,-0.0049555,0.033674,1.1029,-1
76.452,107.39,9.1525,143.89,616.03,139.87,7.2582,0.038921,0.046312,0.76587,-1
139.18,134.39,49.646,228.83,470.82,89.669,5.9675,-0.0024307,0.085299,0.72472,1
229.35,188.6,100.39,358.55,626.57,117.83,9.3069,-0.043013,0.030936,0.78151,1
57.532,70.735,15.845,99.293,554.62,143.2,6.1561,0.012089,0.051389,0.72218,1
83.105,193.13,6.7643,159.7,436.41,115.65,7.9711,-0.024557,0.022172,0.76256,1
337.22,211.37,170.67,503.82,684.57,87.118,6.6483,-0.015773,0.05727,0.82879,1
88.728,124.7,23.277,154.32,993.46,119.46,7.5376,0.0098473,0.026032,0.7994,1
68.721,81.793,17.986,119.57,728.71,128.55,8.0135,0.013812,0.054678,0.74157,1
237.31,228.33,93.536,381.2,362.34,93.166,7.0223,0.028911,0.031302,0.76246,1
